NumID,Player ID,SearchID,Last Name,First Name,Birthplace,Height,Weight,Bats,Throws,Position,BirthYear,BirthMonth,BirthDay
6190,,106191,Mori,Yudai,Japan,184,74,Left,Left,Pitcher,1994,8,19
6191,,106192,Wakamatsu,Shunta,Japan,178,75,Right,Right,Pitcher,1995,2,28
6192,91995139,106193,Sobue,Daisuke,Japan,175,75,Left,Right,Pitcher,1987,8,11
6193,,106194,Urano,Hiroshi,Japan,179,70,Right,Right,Pitcher,1989,7,22
6194,,106195,Moscoso,Guillermo,Venezuela,185,91,Right,Right,Pitcher,1983,11,14
6195,,106196,Yoshida,Kazumasa,Japan,191,96,Left,Right,Pitcher,1989,9,24
6196,,106197,Narveson,Chris,United States,191,93,Left,Left,Pitcher,1981,12,20
6197,,106198,Seddon,Chris,United States,193,100,Left,Left,Pitcher,1983,10,13
6198,,106199,Miki,Ryo,Japan,175,78,Right,Right,Shortstop,1991,10,25
6199,71475139,106200,Minei,Hiroki,Japan,175,85,Switch,Right,Catcher,1991,6,4
6200,,106201,Tsuruoka,Kenjiro,Japan,178,87,Right,Right,Catcher,1987,7,7
6201,,106202,Rosario,Rainel,Dominican Republic,186,100,Right,Right,Left fielder,1989,3,29
6202,,106203,Aihara,Kazutomo,Japan,186,72,Left,Left,Pitcher,1989,10,27
6203,,106204,Matsui,Hyuma,Japan,181,92,Right,Right,Shortstop,1991,3,17
6204,,106205,Hamada,Tatsuro,Japan,185,93,Left,Left,Pitcher,1994,8,4
6205,,106206,Carter,Anthony,United States,195,98,Left,Right,Pitcher,1986,4,4
6206,,106207,Mantani,Kohei,Japan,185,78,Left,Right,Pitcher,1987,8,28
6207,,106208,Umeda,Naomichi,Japan,185,90,Left,Right,Right fielder,1989,6,28
6208,,106209,Phillips,Zach,United States,183,86,Left,Left,Pitcher,1986,9,21
6209,1405139,106210,Mori,Yuito,Japan,176,100,Right,Right,Pitcher,1992,1,8
6210,,106211,Tsuchida,Mizuki,Japan,181,90,Right,Right,Pitcher,1990,1,1
6211,,106212,Cepeda,Frederich,Cuba,178,93,Switch,Right,Left fielder,1980,4,8
6212,,106213,Mejia,Ernesto,Venezuela,198,118,Right,Right,First baseman,1985,12,2
6213,,106214,Iwahashi,Keiji,Japan,185,84,Left,Left,Pitcher,1991,4,23
6214,,106215,Okada,Masatoshi,Japan,173,80,Right,Right,Catcher,1989,6,30
6215,,106216,Abreu,Abner,Dominican Republic,190,85,Right,Right,Right fielder,1989,10,24
6216,,106217,Shoji,Hayato,Japan,175,76,Left,Right,Pinch Hitter,1991,6,21
6217,,106218,Blackley,Travis,Australia,191,86,Left,Left,Pitcher,1982,11,4
6218,,106219,Otosaka,Tomo,Japan,183,83,Left,Right,Center fielder,1994,1,6
6219,,106220,Fujii,Ryota,Japan,176,73,Left,Right,Third baseman,1988,9,30
6220,91595133,106221,Kai,Takuya,Japan,169,76,Right,Right,Catcher,1992,11,5
6221,,106222,Gurriel,Yulieski,Cuba,183,89,Right,Right,Second baseman,1984,6,9
6222,,106223,Cruz,Rhiner,Dominican Republic,184,98,Right,Right,Pitcher,1986,11,1
6223,,106224,Iida,Yuya,Japan,187,92,Left,Left,Pitcher,1990,11,27
6224,,106225,Canizares,Barbaro,Cuba,190,109,Right,Right,Designated hitter,1979,11,21
6225,,106226,Suzuki,Shota,Japan,183,75,Right,Right,Pitcher,1995,6,16
6226,,106227,Takahashi,Hiroki,Japan,181,89,Right,Right,Left fielder,1994,5,11
6227,,106228,Lutz,Zach,United States,182,97,Right,Right,Third baseman,1986,6,3
6228,21425139,106229,Yamakawa,Hotaka,Japan,176,103,Right,Right,First baseman,1991,11,23
6229,,106230,Hakumura,Akihiro,Japan,187,83,Left,Right,Pitcher,1991,12,11
6230,,106231,Butler,Joey,United States,188,100,Right,Right,Left fielder,1986,3,12
6231,,106232,Ikenouchi,Ryosuke,Japan,175,74,Right,Right,Pitcher,1988,11,22
6232,,106233,Chen,Kuanyu,Taiwan,179,75,Left,Left,Pitcher,1990,10,29
6233,,106234,Yamamoto,Shoya,Japan,180,90,Left,Left,Pitcher,1988,10,12
6234,,106235,Despaigne,Alfredo,Cuba,175,95,Right,Right,Designated hitter,1986,6,17
6235,,106236,Inomoto,Kentaro,Japan,182,95,Right,Right,First baseman,1990,12,23
6236,91495139,106237,Mori,Tomoya,Japan,170,85,Left,Right,Catcher,1995,8,8
6237,,106238,Tsukada,Masayoshi,Japan,177,83,Right,Right,Pinch Hitter,1989,7,23
6238,,106239,Omine,Shota,Japan,180,78,Right,Right,Third baseman,1991,9,17
6239,,106240,Evans,Nick,United States,187,99,Right,Right,First baseman,1986,1,30
6240,51355139,106241,Iwasada,Yuta,Japan,183,86,Left,Left,Pitcher,1991,9,5
6241,21725139,106242,Konno,Ryuta,Japan,178,87,Right,Right,Pitcher,1995,5,11
6242,,106243,Heath,Deunte,United States,193,112,Right,Right,Pitcher,1985,8,28
6243,,106244,Mizowaki,Hayato,Japan,179,79,Left,Right,Second baseman,1994,5,17
6244,,106245,Yokoyama,Takaaki,Japan,178,85,Right,Right,Pitcher,1991,4,10
6245,,106246,Furumoto,Takeru,Japan,176,87,Left,Right,Pinch Hitter,1990,12,4
6246,61765139,106247,Sugiura,Toshihiro,Japan,190,88,Right,Right,Pitcher,1992,2,25
6247,,106248,Shimotsuma,Takahiro,Japan,186,85,Right,Right,Catcher,1994,4,15
6248,,106249,Aiuchi,Makoto,Japan,185,75,Right,Right,Pitcher,1994,7,23
6249,,106250,Van Mil,Loek,Netherlands,216,103,Right,Right,Pitcher,1984,9,15
6250,,106251,Furukawa,Yuri,Japan,178,86,Right,Right,Pitcher,1995,9,8
6251,,106252,Uchida,Yasuhito,Japan,185,86,Right,Right,First baseman,1995,5,30
6252,,106253,Hamaya,Kodai,Japan,185,90,Left,Left,Pitcher,1993,2,27
6253,81685139,106254,Watanabe,Ryo,Japan,178,86,Right,Right,Second baseman,1995,4,30
6254,,106255,Kishisato,Ryosuke,Japan,180,76,Left,Right,Right fielder,1995,4,3
6255,81185139,106256,Ishikawa,Ryo,Japan,181,87,Right,Right,Catcher,1995,7,20
6256,31935139,106257,Sekine,Taiki,Japan,173,78,Left,Left,Center fielder,1995,6,28
6257,,106258,Oshima,Takumi,Japan,178,95,Left,Right,Pinch Hitter,1990,2,14
6258,,106259,Herrera,Yoslan,Cuba,188,98,Right,Right,Pitcher,1981,4,28
6259,,106260,Nanita,Ricardo,Dominican Republic,182,93,Left,Left,Left fielder,1981,6,12
6260,,106261,Zagurski,Mike,United States,183,109,Left,Left,Pitcher,1983,1,27
6261,,106262,Sanchez,Gaby,United States,185,107,Right,Right,First baseman,1983,9,2
6262,,106263,Hermida,Jeremy,United States,192,100,Left,Right,Designated hitter,1984,1,30
6263,,106264,Guzman,Jesus,Venezuela,185,91,Right,Right,First baseman,1984,6,14
6264,,106265,Ondrusek,Logan,United States,203,104,Right,Right,Pitcher,1985,2,13
6265,,106266,Wheeler,Zelous,United States,178,100,Right,Right,Third baseman,1987,1,16
6266,,106267,Laird,Brandon,United States,185,98,Right,Right,Third baseman,1987,9,11
6267,,106268,Kuramoto,Toshihiko,Japan,180,85,Left,Right,Shortstop,1991,1,7
6268,1405130,106269,Noma,Takayoshi,Japan,180,83,Left,Right,Center fielder,1993,1,28
6269,,106270,Yamashita,Koki,Japan,174,85,Left,Right,Second baseman,1993,1,31
6270,,106271,Valdes,Raul,Cuba,180,95,Left,Left,Pitcher,1977,11,27
6271,,106272,Johnson,Kris,United States,193,94,Left,Left,Pitcher,1984,10,14
6272,,106273,Poreda,Aaron,United States,198,109,Left,Left,Pitcher,1986,10,1
6273,,106274,Segawa,Hayao,Japan,177,84,Left,Left,Pitcher,1986,10,21
6274,,106275,Fukuda,Masayoshi,Japan,174,76,Right,Right,Center fielder,1992,4,17
6275,41845130,106276,Yamasaki,Yasuaki,Japan,178,85.5,Right,Right,Pitcher,1992,10,2
6276,,106277,Tone,Chiaki,Japan,174,100,Left,Left,Pitcher,1992,10,17
6277,,106278,Mima,Yuki,Japan,176,90,Right,Right,Third baseman,1994,5,26
6278,,106279,Hijii,Ryuzo,Japan,180,88,Left,Right,Left fielder,1995,11,13
6279,,106280,Vasquez,Esmerling,Dominican Republic,185,90,Right,Right,Pitcher,1983,11,7
6280,,106281,Garate,Victor,Venezuela,186,95,Left,Left,Pitcher,1984,9,25
6281,,106282,Kamezawa,Kyohei,Japan,174,77,Left,Right,Second baseman,1988,10,15
6282,,106283,Irino,Takahiro,Japan,178,78,Left,Right,Pitcher,1988,11,26
6283,,106284,Rhee,Dae-Eun,South Korea,188,86,Left,Right,Pitcher,1989,3,23
6284,,106285,Takagi,Hayato,Japan,178,90,Right,Right,Pitcher,1989,7,13
6285,,106286,Iryo,Masataka,Japan,174,82,Left,Right,Right fielder,1989,11,4
6286,,106287,Ishizaki,Tsuyoshi,Japan,183,91,Right,Right,Pitcher,1990,9,9
6287,,106288,Kaku (Chun-Lin Kuo),Shunrin,Taiwan,175,76,Right,Right,Pitcher,1992,2,2
6288,51455130,106289,Nakamura,Shogo,Japan,180,88,Right,Right,Second baseman,1992,5,28
6289,21825130,106290,Yamasaki,Sachiya,Japan,187.5,91.5,Left,Left,Pitcher,1992,9,9
6290,,106291,LeBlanc,Wade,United States,188,98,Left,Left,Pitcher,1984,8,7
6291,,106292,Mikolas,Miles,United States,196,100,Right,Right,Pitcher,1988,8,23
6292,91495130,106293,Nishino,Masahiro,Japan,167,71,Left,Right,Second baseman,1990,8,2
6293,51055133,106294,Shimamoto,Hiroya,Japan,176,73,Left,Left,Pitcher,1993,2,14
6294,,106295,Egoshi,Taiga,Japan,182,81,Right,Right,Center fielder,1993,3,12
6295,41945139,106296,Taguchi,Kazuto,Japan,171,83,Left,Left,Pitcher,1995,9,14
6296,,106297,Kaneko,Takeshi,Japan,189,90,Right,Right,Pitcher,1993,2,25
6297,,106298,Schierholtz,Nate,United States,188,97,Left,Right,Right fielder,1984,2,15
6298,,106299,Fernando,Luciano,Brazil,175,79,Right,Right,Left fielder,1992,4,13
6299,,106300,Hamada,Tomohiro,Japan,184,80,Left,Left,Pitcher,1992,10,1
6300,,106301,Katsura,Iori,Japan,185,90,Right,Right,Catcher,1991,7,9
6301,,106302,Tomonaga,Shota,Japan,170,76,Left,Right,Pinch Hitter,1991,4,1
6302,,106303,Takagi,Ban,Japan,180,80,Right,Right,Pitcher,1990,6,1
6303,,106304,Tanaka,Eisuke,Japan,180,75,Right,Right,Pitcher,1992,4,2
6304,41645139,106305,Wakatsuki,Kenya,Japan,180,88,Right,Right,Catcher,1995,10,4
6305,,106306,Francisco,Juan,Dominican Republic,188,111,Left,Right,First baseman,1987,6,24
6306,21925139,106307,Takanashi,Hirotoshi,Japan,187,90,Right,Right,Pitcher,1991,6,5
6307,,106308,Kazahari,Ren,Japan,182,88,Right,Right,Pitcher,1993,2,26
6308,31135130,106309,Asama,Daiki,Japan,183,82,Left,Right,Center fielder,1996,6,21
6309,,106310,Sano,Yasuo,Thailand,177,90,Left,Left,Pitcher,1993,1,18
6310,,106311,Otsuka,Takahito,Japan,175,70,Left,Left,Pitcher,1994,10,13
6311,,106312,Santiago,Mario,Puerto Rico,188,95,Right,Right,Pitcher,1984,12,16
6312,51155130,106313,Arihara,Kohei,Japan,189,95,Right,Right,Pitcher,1992,8,11
6313,,106314,Sugiyama,Shota,Japan,173,80,Right,Right,Catcher,1991,2,10
6314,,106315,Mejia,Miguel,United States,189,98,Right,Right,Pitcher,1988,1,19
6315,,106316,Yokoyama,Yuya,Japan,183,84,Left,Left,Pitcher,1994,2,21
6316,91395139,106317,Uebayashi,Seiji,Japan,184,84,Left,Right,Right fielder,1995,8,1
6317,,106318,Seratelli,Anthony,United States,178,86,Switch,Right,Right fielder,1983,2,27
6318,,106319,Iida,Tetsuya,Japan,182,80,Left,Left,Pitcher,1991,3,28
6319,,106320,Dening,Mitch,Australia,187,91,Left,Right,Left fielder,1988,8,17
6320,,106321,Hojo,Fumiya,Japan,177,79,Right,Right,Shortstop,1994,7,29
6321,,106322,Kato,Takuma,Japan,175,76,Right,Right,Catcher,1992,4,29
6322,,106323,Uematsu,Masatomo,Japan,183,83,Left,Left,Pitcher,1989,11,27
6323,,106324,Tsuji,Harutomo,Japan,180,82,Left,Right,Second baseman,1994,8,11
6324,,106325,van den Hurk,Rick,Netherlands,195,105,Right,Right,Pitcher,1985,5,22
6325,,106326,Sunada,Yoshiki,Japan,180,85,Left,Left,Pitcher,1995,7,20
6326,,106327,Ito,Ryota,Japan,194,92,Left,Left,Designated hitter,1989,7,27
6327,,106328,Nomura,Ryosuke,Japan,187,85,Right,Right,Pitcher,1993,7,9
6328,,106329,Lively,Mitch,United States,198,113,Right,Right,Pitcher,1985,9,7
6329,,106330,Endo,Issei,Japan,182,83,Left,Right,Shortstop,1989,3,23
6330,,106331,Fukuchi,Motoharu,Japan,180,89,Left,Left,Pitcher,1990,6,21
6331,,106332,Kato,Masashi,Japan,173,71,Right,Right,Pitcher,1989,9,7
6332,,106333,Yabuta,Kazuki,Japan,188,85,Right,Right,Pitcher,1992,8,7
6333,41245130,106334,Tonosaki,Shuta,Japan,177,82,Right,Right,Second baseman,1992,12,20
6334,,106335,Fukukura,Kentaro,Japan,178,75,Right,Right,Pitcher,1991,8,3
6335,11315130,106336,Ishida,Kenta,Japan,180,85,Left,Left,Pitcher,1993,3,1
6336,,106337,Aizawa,Susumu,Japan,172,70,Left,Right,Pitcher,1987,6,3
6337,,106338,Castellanos,Alex,United States,183,91,Right,Right,Left fielder,1986,8,4
6338,,106339,Naylor,Drew,Australia,196,105,Right,Right,Pitcher,1986,5,31
6339,71075130,106340,Takahashi,Kona,Japan,189,97.5,Right,Right,Pitcher,1997,2,3
6340,,106341,Oda,Yuya,Japan,172,75,Left,Right,Right fielder,1989,11,4
6341,,106342,Yamamoto,Masashi,Japan,173,78,Left,Right,Pitcher,1994,11,3
6342,,106343,Kitagawa,Rintaro,Japan,185,82,Left,Right,Left fielder,1993,6,21
6343,51555130,106344,Ono,Fumiya,Japan,175,78,Right,Right,Pitcher,1996,10,23
6344,,106345,Terada,Tetsuya,Japan,183,92,Right,Right,Pitcher,1987,4,2
6345,11515130,106346,Okamoto,Kazuma,Japan,186,100,Right,Right,Third baseman,1996,6,30
6346,,106347,Murillo,Agustin,Mexico,190,88,Right,Right,Third baseman,1982,5,5
6347,,106348,Below,Duane,United States,191,100,Left,Left,Pitcher,1985,11,15
6348,,106349,Shimabukuro,Yosuke,Japan,174,76,Left,Left,Pitcher,1992,10,24
6349,,106350,Perez,Nelson,Dominican Republic,191,102,Left,Right,Right fielder,1987,11,16
6350,,106351,Sakayori,Seiichi,Japan,180,73,Left,Left,Pitcher,1990,4,5
6351,,106352,Takahama,Yuto,Japan,184,89,Right,Right,First baseman,1996,8,8
6352,,106353,Suzuki,Yu,Japan,181,83,Right,Right,Pitcher,1997,2,5
6353,61965130,106354,Shimizu,Yushi,Japan,185,89,Right,Right,Catcher,1996,5,22
6354,21225139,106355,Futaki,Kota,Japan,190,85,Right,Right,Pitcher,1995,8,1
6355,,106356,Anraku,Tomohiro,Japan,186,87,Left,Right,Pitcher,1996,11,4
6356,,106357,Gomes,Jonny,United States,186,104,Right,Right,Designated hitter,1980,11,22
6357,,106358,Jones,Garrett,United States,196,107,Left,Left,Left fielder,1981,6,21
6358,,106359,Bogusevic,Brian,United States,191,97,Left,Left,Center fielder,1984,2,18
6359,,106360,Perez,Luis,Dominican Republic,183,97,Left,Left,Pitcher,1985,1,20
6360,,106361,Hague,Matt,United States,191,102,Right,Right,Third baseman,1985,8,20
6361,,106362,Romak,Jamie,Canada,188,100,Right,Right,Right fielder,1985,9,30
6362,,106363,Cordier,Erik,United States,191,100,Right,Right,Pitcher,1986,2,25
6363,,106364,Lee (Chen-Chang Lee),C.C.,Taiwan,180,86,Right,Right,Pitcher,1986,10,21
6364,,106365,Morel,Brent,United States,185,100,Right,Right,First baseman,1987,4,21
6365,,106366,Viciedo,Dayan,Cuba,185,108,Right,Right,First baseman,1989,3,10
6366,41245132,106367,Tobashira,Yasutaka,Japan,179,90,Left,Right,Catcher,1990,4,11
6367,,106368,Nakaoshi,Osukaru,Brazil,183,75,Left,Left,Pitcher,1991,3,28
6368,,106369,Takayama,Shun,Japan,181,86,Left,Right,Left fielder,1993,4,18
6369,,106370,Yokoo,Toshitake,Japan,177,95,Right,Right,Third baseman,1993,5,27
6370,,106371,Yoshida,Masataka,Japan,173,85,Left,Right,Left fielder,1993,7,15
6371,41945132,106372,Shibata,Tatsuhiro,Japan,167,68,Left,Right,Second baseman,1993,12,16
6372,61865132,106373,Mogi,Eigoro,Japan,171,75,Left,Right,Shortstop,1994,2,14
6373,,106374,Yokota,Shintaro,Japan,187,94,Left,Left,Center fielder,1995,6,9
6374,1505132,106375,Okoye,Louis,Japan,185,90,Right,Right,Center fielder,1997,7,21
6375,,106376,Liz,Radhames,Dominican Republic,189,91,Right,Right,Pitcher,1983,10,6
6376,,106377,Mateo,Marcos,Dominican Republic,185,100,Right,Right,Pitcher,1984,4,18
6377,,106378,Martin,Chris,United States,203,98,Right,Right,Pitcher,1986,6,2
6378,,106379,Norberto,Jordan,Dominican Republic,183,88,Left,Left,Pitcher,1986,12,8
6379,,106380,Jackson,Jay,United States,185,88,Right,Right,Pitcher,1987,10,27
6380,,106381,Akama,Ken,Japan,180,87,Right,Right,Pitcher,1990,11,14
6381,,106382,Kondo,Taisuke,Japan,177,80,Right,Right,Pitcher,1991,5,29
6382,,106383,Ishibashi,Ryota,Japan,175,77,Left,Right,Pitcher,1991,6,6
6383,,106384,Kato,Takayuki,Japan,182,87,Left,Left,Pitcher,1992,6,3
6384,41645132,106385,Fuku,Hiroto,Japan,181,98,Left,Left,Pitcher,1992,6,16
6385,21925132,106386,Shigenobu,Shinnosuke,Japan,173,74,Left,Right,Left fielder,1993,4,17
6386,71475132,106387,Nishikawa,Ryoma,Japan,176,80,Left,Right,Center fielder,1994,12,10
6387,,106388,Van Hekken,Andy,United States,193,90,Right,Left,Pitcher,1979,7,31
6388,,106389,Lueke,Josh,United States,193,102,Right,Right,Pitcher,1984,12,5
6389,31635132,106390,Hara,Juri,Japan,180,79,Right,Right,Pitcher,1993,7,19
6390,,106391,Imanaga,Shota,Japan,178,83,Left,Left,Pitcher,1993,9,1
6391,,106392,Bass,Anthony,United States,188,90,Right,Right,Pitcher,1987,11,1
6392,,106393,Mizuguchi,Daichi,Japan,163,70,Left,Right,Pinch Hitter,1989,6,28
6393,,106394,Yokoyama,Hiroki,Japan,187,86,Left,Right,Pitcher,1992,3,12
6394,,106395,Sakurai,Toshiki,Japan,182,89,Right,Right,Pitcher,1993,10,21
6395,31335132,106396,Iguchi,Kazutomo,Japan,175,75,Right,Right,Pitcher,1994,1,7
6396,,106397,Davies,Kyle,United States,186,95,Right,Right,Pitcher,1983,9,9
6397,,106398,Okada,Akitake,Japan,185,91,Left,Right,Pitcher,1993,10,18
6398,,106399,Sato,Shunichi,Japan,179,80,Right,Right,Pitcher,1991,1,8
6399,,106400,Oshiro,Koji,Japan,175,82,Right,Right,Shortstop,1993,6,14
6400,,106401,Kadoya,Ryuta,Japan,175,75,Right,Right,Pitcher,1990,10,18
6401,,106402,Petrick,Zach,United States,191,88,Right,Right,Pitcher,1989,7,29
6402,1905139,106403,Taira,Kentaro,Japan,180,80,Right,Right,Pitcher,1995,7,12
6403,,106404,Misch,Pat,United States,188,89,Right,Left,Pitcher,1981,8,18
6404,,106405,Suarez,Robert,Venezuela,188,95,Right,Right,Pitcher,1991,3,1
6405,,106406,Brigham,Jake,United States,192,95,Right,Right,Pitcher,1988,2,10
6406,,106407,Yokawa,Naomasa,Japan,180,90,Right,Right,First baseman,1991,7,17
6407,,106408,Nogawa,Takuto,Japan,170,73,Left,Left,Pitcher,1991,9,6
6408,,106409,Shirane,Naoki,Japan,183,82,Right,Right,Pinch Hitter,1993,4,28
6409,,106410,Okamoto,Ken,Japan,178,85,Right,Right,Pitcher,1992,10,29
6410,,106411,Dolis,Rafael,Dominican Republic,195,109,Right,Right,Pitcher,1988,1,10
6411,,106412,Yoshimochi,Ryota,Japan,175,68,Right,Right,Second baseman,1993,11,4
6412,,106413,Moriya,Koki,Japan,184,87,Right,Right,Pitcher,1993,11,25
6413,,106414,Hagens,Bradin,United States,190,95,Right,Right,Pitcher,1989,5,12
6414,91395132,106415,Itayama,Yutaro,Japan,180,82,Left,Right,Left fielder,1994,3,27
6415,,106416,Navarro,Yamaico,Dominican Republic,183,93,Right,Right,Second baseman,1987,10,31
6416,,106417,Minamikawa,Tadasuke,Japan,180,87,Right,Right,Pitcher,1992,1,13
6417,,106418,Sato,Isamu,Japan,182,85,Left,Left,Pitcher,1994,9,18
6418,61065131,106419,Haraguchi,Fumihito,Japan,182,92,Right,Right,Catcher,1992,3,3
6419,,106420,Achira,Takuma,Japan,190,95,Right,Right,Pitcher,1992,11,20
6420,,106421,Tojo,Taiki,Japan,178,85,Right,Right,Pitcher,1991,8,15
6421,93195132,106422,Yamamoto,Yasuhiro,Japan,176,76,Right,Right,Second baseman,1993,10,10
6422,,106423,Kumabara,Kento,Japan,178,85,Left,Right,Pitcher,1993,10,19
6423,,106424,Hasegawa,Jun,Japan,186,82,Right,Right,Pitcher,1991,6,15
6424,,106425,Sato,Yu,Japan,187,88,Left,Right,Pitcher,1993,6,29
6425,91695132,106426,Hirasawa,Taiga,Japan,176,80,Left,Right,Shortstop,1997,12,24
6426,,106427,Tawata,Shinsaburo,Japan,182,82,Right,Right,Pitcher,1993,4,13
6427,,106428,Tanabo,Kojiro,Japan,179,90,Right,Right,Pitcher,1990,12,9
6428,,106429,Adachi,Yuichi,Japan,178,83,Right,Right,Catcher,1989,9,22
6429,,106430,Sekiya,Ryota,Japan,180,84,Right,Right,Pitcher,1991,5,10
6430,,106431,Amador,Japhet,Mexico,193,141,Right,Right,Designated hitter,1987,1,19
6431,,106432,Takano,Keisuke,Japan,178,85,Right,Right,Pitcher,1991,12,28
6432,,106433,Habu,Shohei,Japan,178,87,Left,Right,Right fielder,1989,8,16
6433,,106434,Ogasawara,Shinnosuke,Japan,180,95,Left,Left,Pitcher,1997,10,8
6434,,106435,Herrera,Elian,Dominican Republic,180,93,Switch,Right,Third baseman,1985,2,1
6435,,106436,Aoyagi,Koyo,Japan,183,83,Right,Right,Pitcher,1993,12,11
6436,,106437,Ishikawa,Shun,Japan,178,82,Right,Right,Pinch Hitter,1990,5,26
6437,,106438,Ha,Jae-Hoon,South Korea,183,87,Right,Right,Center fielder,1990,10,29
6438,61965132,106439,Sugimoto,Yutaro,Japan,190,104,Right,Right,Right fielder,1991,4,5
6439,,106440,Okunami,Kyo,Japan,176,100,Right,Right,Third baseman,1995,8,29
6440,,106441,Takeshita,Shingo,Japan,180,82,Left,Left,Pitcher,1990,10,20
6441,,106442,Garcia,Jose,Cuba,185,76,Right,Right,Left fielder,1993,3,2
6442,,106443,Paulino,Felipe,Dominican Republic,191,122,Right,Right,Pitcher,1983,10,5
6443,,106444,Noda,Shogo,Japan,166,71,Left,Left,Pitcher,1993,6,27
6444,,106445,Dohi,Hiroaki,Japan,181,88,Switch,Right,Pitcher,1990,11,16
6445,,106446,Sonobe,Satoshi,Japan,183,94,Right,Right,Designated hitter,1995,11,10
6446,,106447,Nakashima,Shogo,Japan,178,80,Right,Right,Pitcher,1992,6,15
6447,,106448,Okumura,Nobuyuki,Japan,178,76,Left,Right,Shortstop,1995,5,26
6448,,106449,Wu,Nienting,Taiwan,178,80,Left,Right,First baseman,1993,6,7
6449,,106450,Perez,Felix,Cuba,186,86,Left,Left,Left fielder,1984,11,14
6450,,106451,Funakoshi,Ryota,Japan,178,85,Right,Right,Pinch Hitter,1993,11,26
6451,,106452,Septimo,Leyson,Dominican Republic,186,91,Left,Left,Pitcher,1985,7,7
6452,11915132,106453,Sakamoto,Seishiro,Japan,176,80,Right,Right,Catcher,1993,11,10
6453,,106454,Peguero,Carlos,Dominican Republic,196,118,Left,Left,Right fielder,1987,2,22
6454,,106455,Suzuki,Kohei,Japan,175,77,Right,Right,Third baseman,1991,6,20
6455,,106456,Satterwhite,Cody,United States,193,107,Right,Right,Pitcher,1987,1,27
6456,,106457,Yamasaki,Kotaro,Japan,173,68,Left,Left,Center fielder,1993,8,11
6457,,106458,Kondo,Hiroki,Japan,179,78,Right,Right,Left fielder,1993,2,12
6458,31735132,106459,Kinoshita,Takuya,Japan,183,95,Right,Right,Catcher,1991,12,18
6459,61165132,106460,Abe,Toshiki,Japan,185,85,Right,Right,Second baseman,1989,12,3
6460,,106461,Broadway,Mike,United States,196,98,Right,Right,Pitcher,1987,3,30
6461,,106462,Kokuba,Tsubasa,Japan,181,83,Left,Right,Pitcher,1993,12,5
6462,21525139,106463,Kajiya,Ren,Japan,185,91,Right,Right,Pitcher,1991,11,25
6463,,106464,Tanaka,Toyoki,Japan,180,98,Right,Right,Pitcher,1993,12,1
6464,,106465,Matsumoto,Naoaki,Japan,180,85,Right,Right,Pitcher,1990,11,14
6465,31835132,106466,Honda,Keisuke,Japan,180,83,Right,Right,Pitcher,1993,4,24
6466,21625130,106467,Horie,Atsuya,Japan,178,88,Left,Left,Pitcher,1997,2,21
6467,,106468,Saito,Koki,Japan,182,93,Left,Left,Pitcher,1996,12,18
6468,,106469,Kamamoto,Go,Japan,180,81,Left,Right,Center fielder,1993,9,3
6469,,106470,Delabar,Steve,United States,195,99,Right,Right,Pitcher,1983,7,17
6470,11815130,106471,Mune,Yuma,Japan,181,83,Left,Right,Third baseman,1996,6,7
6471,,106472,Aoyama,Daiki,Japan,184,83,Left,Right,Pitcher,1994,11,28
6472,81285132,106473,Nakagawa,Kota,Japan,183,86,Left,Left,Pitcher,1994,2,24
6473,21525130,106474,Katsuki,Kazuya,Japan,176,83,Left,Right,First baseman,1996,4,16
6474,,106475,Miyazaki,Atsushi,Japan,171,72,Left,Left,Pitcher,1992,12,8
6475,21625132,106476,Hirooka,Taishi,Japan,183,81,Right,Right,Shortstop,1997,4,9
6476,41345132,106477,Uehara,Kenta,Japan,191,90,Left,Left,Pitcher,1994,3,29
6477,61665130,106478,Matsumoto,Yuki,Japan,183,85,Left,Right,Pitcher,1996,4,14
6478,61165130,106479,Ishikawa,Naoya,Japan,192,96,Right,Right,Pitcher,1996,7,11
